biomodel_num,num_species,num_reaction,num_parameter,method,noise_mag,range_min_frac,range_max_frac,range_initial_frac,columns_deleted,max_fev,ts_instance,median_err,max_err,min_err,avg_time,cnt,tot_time,status
1,12.0,17.0,35.0,differential_evolution,0.2,0.5,2,0.5,0,10000,1,-0.1099827976136755,-0.9999974698708562,-0.0363260647005379,0.0005444181875669,1087.0,0.5917825698852539,Success!
1,12.0,17.0,35.0,differential_evolution,0.2,0.5,2,0.5,0,10000,2,0.540274935602182,0.9989077974324098,0.105653435497868,0.0005493754077198,1087.0,0.5971710681915283,Success!
1,12.0,17.0,35.0,differential_evolution,0.2,0.5,2,0.5,0,10000,3,-0.0462473095998561,0.999192296238253,-0.0462473095998561,0.0005661217357,1087.0,0.6153743267059326,Success!
1,12.0,17.0,35.0,differential_evolution,0.2,0.5,2,0.5,0,10000,4,0.1322730730622482,0.9997700681051792,-0.0685363732117525,0.0007493945580616,1087.0,0.8145918846130371,Success!
1,12.0,17.0,35.0,differential_evolution,0.2,0.5,2,0.5,0,10000,5,0.1398497576632693,-0.9997330278445792,-0.025185731078555,0.0006677821456782,1087.0,0.7258791923522949,Success!
3,3.0,7.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,5,-0.4413048632780916,-0.6726677999861495,-0.345071014022144,0.0005207523703575,320.0,0.1666407585144043,Success!
3,3.0,7.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,3,0.0506783383233022,0.988606638693738,0.0505066041511101,0.0005721655758944,275.0,0.1573455333709716,Success!
3,3.0,7.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,4,-0.2140616510845348,-0.8331730017546841,-0.1695926362495431,0.000813754011945,410.0,0.3336391448974609,Success!
3,3.0,7.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,1,0.1663365509195148,-0.3786299623156541,0.1663365509195148,0.0005801311353357,410.0,0.2378537654876709,Success!
3,3.0,7.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,2,0.0679763730946222,-0.94545849983573,0.0679763730946222,0.0005857927148992,275.0,0.16109299659729,Success!
4,5.0,7.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,1,0.8431268021870031,0.9739908878964474,0.8431268021870031,0.0006381446436831,475.0,0.3031187057495117,Success!
4,5.0,7.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,2,-0.0266272176393488,-0.1636552171055511,-0.0183241759304101,0.0005828866958618,500.0,0.2914433479309082,Success!
4,5.0,7.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,3,0.3188023507124048,0.3891600889172569,0.2029005184224119,0.0008064351430753,410.0,0.3306384086608886,Success!
4,5.0,7.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,4,0.7943991945299935,0.9079527809969616,0.6375318672683479,0.000834870815277,500.0,0.4174354076385498,Success!
4,5.0,7.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,5,0.3652111930699718,0.430254138947056,-0.2387067385273353,0.0008275514695702,410.0,0.3392961025238037,Success!
7,17.0,25.0,49.0,differential_evolution,0.2,0.5,2,0.5,0,10000,1,-0.0631025903846601,0.9991444724594122,-0.0051356460836584,0.0015483549530178,10001.0,15.485097885131836,Success!
7,17.0,25.0,49.0,differential_evolution,0.2,0.5,2,0.5,0,10000,2,-0.0620284199147603,0.951978763524989,0.0034300833840087,0.0015061645433433,10001.0,15.063151597976685,Success!
7,17.0,25.0,49.0,differential_evolution,0.2,0.5,2,0.5,0,10000,3,0.0691546559955832,0.9998617491736386,0.0092221046025173,0.0014913259488489,10001.0,14.914750814437866,Success!
7,17.0,25.0,49.0,differential_evolution,0.2,0.5,2,0.5,0,10000,4,0.3451736934491186,-0.999990727402204,-0.0097012056506896,0.0015602472030857,10001.0,15.604032278060911,Success!
7,17.0,25.0,49.0,differential_evolution,0.2,0.5,2,0.5,0,10000,5,0.3042936006334052,0.9955051772698058,0.086256320033581,0.0015119195115553,10001.0,15.120707035064695,Success!
8,5.0,13.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,1,-0.0957491549631127,-0.2009925597798269,-0.0053700122198036,0.0005525198776167,1178.0,0.6508684158325195,Success!
8,5.0,13.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,2,-0.0119431445160084,0.016673802185401,-0.0119431445160084,0.0005721714571758,1396.0,0.7987513542175293,Success!
8,5.0,13.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,3,-0.0132048686733628,-0.033528457038506,-0.0093294996959827,0.0005333234332711,1247.0,0.6650543212890625,Success!
8,5.0,13.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,4,-0.0143206934457658,-0.0161937269109154,-0.0017690184220356,0.0005578159497975,1059.0,0.5907270908355713,Success!
8,5.0,13.0,5.0,differential_evolution,0.2,0.5,2,0.5,0,10000,5,-0.0055433375284649,-0.0106121961891809,-0.0055433375284649,0.0005599933055007,1166.0,0.6529521942138672,Success!
9,26.0,20.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,1,0.6183322066885616,0.6183322066885616,0.6183322066885616,0.0008066712003765,33.0,0.0266201496124267,Success!
9,26.0,20.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,2,0.9723211333676838,0.9723211333676838,0.9723211333676838,0.0008746060458096,33.0,0.0288619995117187,Success!
9,26.0,20.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,3,0.5770312246504904,0.5770312246504904,0.5770312246504904,0.0008974292061545,33.0,0.0296151638031005,Success!
9,26.0,20.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,4,0.9459245601185836,0.9459245601185836,0.9459245601185836,0.0007586840427283,33.0,0.0250365734100341,Success!
9,26.0,20.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,5,0.9341908414995408,0.9341908414995408,0.9341908414995408,0.000844449707956,33.0,0.0278668403625488,Success!
12,6.0,12.0,16.0,differential_evolution,0.2,0.5,2,0.5,0,10000,5,0.0089995588040322,-0.9735896357584528,0.0031082658728529,0.0006891505835759,10001.0,6.892194986343384,Success!
12,6.0,12.0,16.0,differential_evolution,0.2,0.5,2,0.5,0,10000,4,0.0540287839258141,-0.4824157000925554,0.008967477796476,0.0007001301632226,10001.0,7.002001762390137,Success!
12,6.0,12.0,16.0,differential_evolution,0.2,0.5,2,0.5,0,10000,1,0.0245946117526073,1.0,0.0040057374108575,0.0007267036959099,9187.0,6.676226854324341,Success!
12,6.0,12.0,16.0,differential_evolution,0.2,0.5,2,0.5,0,10000,2,0.1135340709721507,0.6960439137612991,-0.0492590779205733,0.0007051185493099,10001.0,7.05189061164856,Success!
12,6.0,12.0,16.0,differential_evolution,0.2,0.5,2,0.5,0,10000,3,0.0314849151455627,0.6678128573642237,0.0111417628442814,0.0007164576520634,10001.0,7.165292978286743,Success!
13,18.0,21.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,1,0.0003512609982184,0.0003512609982184,0.0003512609982184,0.0026664770994668,257.0,0.6852846145629883,Success!
13,18.0,21.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,2,-0.0006489785266447,-0.0006489785266447,-0.0006489785266447,0.0025515724914242,297.0,0.7578170299530029,Success!
13,18.0,21.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,3,0.0005974691208953,0.0005974691208953,0.0005974691208953,0.0025446841688935,257.0,0.6539838314056396,Success!
13,18.0,21.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,4,0.0011140776235796,0.0011140776235796,0.0011140776235796,0.0026592498129986,235.0,0.6249237060546875,Success!
13,18.0,21.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,5,-0.0003433923672184,-0.0003433923672184,-0.0003433923672184,0.0035187687936308,229.0,0.8057980537414551,Success!
18,20.0,47.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,1,-0.0007177225904422,-0.0007177225904422,-0.0007177225904422,0.0011870963232857,140.0,0.1661934852600097,Success!
18,20.0,47.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,2,-0.0058058954508563,-0.0058058954508563,-0.0058058954508563,0.0012050334031019,123.0,0.1482191085815429,Success!
18,20.0,47.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,3,-0.0061333639065519,-0.0061333639065519,-0.0061333639065519,0.0012064038610165,163.0,0.1966438293457031,Success!
18,20.0,47.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,4,-3.606045734447232e-05,-3.606045734447232e-05,-3.606045734447232e-05,0.0012091460327307,192.0,0.2321560382843017,Success!
18,20.0,47.0,1.0,differential_evolution,0.2,0.5,2,0.5,0,10000,5,0.0014419585350078,0.0014419585350078,0.0014419585350078,0.0012225157594027,146.0,0.1784873008728027,Success!
19,93.0,125.0,90.0,differential_evolution,0.2,0.5,2,0.5,0,10000,5,-1.0,-1.0,-1.0,0.0377479902056627,4243.0,160.16472244262695,Success!
