biomodel_num,num_species,num_reaction,num_parameter,columns_deleted,max_fev,method,noise_mag,num_latincube,range_min_frac,range_max_frac,ts_instance,median_err,max_err,min_err,avg_time,cnt,tot_time,status
1,12.0,17.0,35.0,0,10000,leastsq,0.1,2,0.5,2.0,1,0.3271993239342982,0.971947264974462,-0.0011538358812299,0.0004654746533121,138.0,0.0321177510785397,Success!
1,12.0,17.0,35.0,0,10000,leastsq,0.1,2,0.5,2.0,2,0.3377378697781765,0.9990468998936716,0.0320752948720387,0.0005371543077186,86.0,0.0229398652897165,Success!
1,12.0,17.0,35.0,0,10000,leastsq,0.1,2,0.5,2.0,3,0.2711170421836993,0.9814895819720068,0.0163954885564331,0.0005396145518481,119.0,0.0319496460905122,Success!
1,12.0,17.0,35.0,0,10000,leastsq,0.1,2,0.5,2.0,4,0.2330612511972343,0.9910858535529165,0.0078957241834329,0.0004595420183875,138.0,0.0317083992687375,Success!
1,12.0,17.0,35.0,0,10000,leastsq,0.1,2,0.5,2.0,5,0.3745823361920912,-0.9997502541463452,-0.028934284172398,0.0011859631210546,119.0,0.0640273914146851,Success!
3,3.0,7.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,1,0.119783234800481,0.9379212935952598,0.1020823989873485,0.0004938045756492,131.0,0.032379606925274,Success!
3,3.0,7.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,2,0.3118952432927444,0.9500361385892472,0.2613840637796085,0.0004677283322818,81.0,0.0187675479786212,Success!
3,3.0,7.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,3,0.8354063920244449,0.970865332754328,-0.3345318142103511,0.0005187816914268,64.0,0.0165825872327415,Success!
3,3.0,7.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,4,-0.0093114601141612,-0.2002103908297735,0.0021804572439525,0.0005454228053517,60.0,0.0156717491485605,Success!
3,3.0,7.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,5,-0.0167570226917392,-0.994645102903574,-0.0130846728093259,0.0005030367567041,129.0,0.0326717701616818,Success!
4,5.0,7.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,3,0.0083947101795633,-0.9298914377962358,0.0083947101795633,0.0005764277117753,77.0,0.0221789477597609,Success!
4,5.0,7.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,2,-0.0474969383382295,-0.0619495756297563,-0.0474969383382295,0.0006562572737735,84.0,0.0264151126384266,Success!
4,5.0,7.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,1,0.0612883290764091,-0.2519784360017156,0.0612883290764091,0.0005470677848462,119.0,0.0325808479926689,Success!
4,5.0,7.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,5,0.0247050672616215,-0.861562509162875,0.0247050672616215,0.0005148412379669,82.0,0.0211084907566433,Success!
4,5.0,7.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,4,-0.0925448215535229,0.9987775010630556,-0.0925448215535229,0.0005374566559427,84.0,0.0226222438459821,Success!
7,17.0,25.0,49.0,0,10000,leastsq,0.1,2,0.5,2.0,5,0.4996505474587708,-0.9999999999996289,0.1978136550685685,0.0011401787668364,7247.0,4.102669313242622,Success!
7,17.0,25.0,49.0,0,10000,leastsq,0.1,2,0.5,2.0,4,0.4259789163298612,0.9999999988319928,-0.0504614423810429,0.0012679590957625,16274.0,10.35753627592496,Success!
7,17.0,25.0,49.0,0,10000,leastsq,0.1,2,0.5,2.0,2,0.0714998806062649,-0.9999999094069562,-0.0003822400216446,0.0011128975051087,9941.0,5.599731516937607,Success!
7,17.0,25.0,49.0,0,10000,leastsq,0.1,2,0.5,2.0,3,0.2801605268568326,0.9999993191555312,-0.0092801845854968,0.0011456296188482,8253.0,4.901069406347389,Success!
7,17.0,25.0,49.0,0,10000,leastsq,0.1,2,0.5,2.0,1,0.1542858891936368,0.9999996948701668,0.0001803575877812,0.0010817263402669,2013.0,1.0902929875973753,Success!
8,5.0,13.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,5,-0.0183091528707525,-0.0369643887052785,-0.0018613460769832,0.0004331006161979,64.0,0.0138169369008304,Success!
8,5.0,13.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,1,0.01440734157294,0.0260037197749603,-0.0023907357023151,0.0003462114146527,61.0,0.0105425265210089,Success!
8,5.0,13.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,4,-0.0288277866156731,-0.058477305216348,0.0049889945544809,0.0003885671943882,66.0,0.0125941347523056,Success!
8,5.0,13.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,2,0.0113884822622548,0.0257005911060718,0.0074985805272767,0.0004045791612603,68.0,0.0133207039072835,Success!
8,5.0,13.0,5.0,0,10000,leastsq,0.1,2,0.5,2.0,3,-0.0217960510472509,-0.0437073117601249,-0.0042131579607947,0.0003218403202207,70.0,0.0121431607940615,Success!
9,26.0,20.0,1.0,0,10000,leastsq,0.1,2,0.5,2.0,1,-0.5433329192047864,-0.5433329192047864,-0.5433329192047864,0.0006765417571155,11.0,0.0037140695792901,Success!
9,26.0,20.0,1.0,0,10000,leastsq,0.1,2,0.5,2.0,4,0.941318240554048,0.941318240554048,0.941318240554048,0.0005721226972448,10.0,0.0028606134862244,Success!
